sinno_id,name,firm,description,year,use_sector
6182001,OPTION Q,Saab Wood ; Saab Wood ; 9804002,"Bildbehandlingsteknologi med kompletterande mjukvara för kvalitetsbestämning inom sågverksindustrin. Kvalitetsbestämning görs genom en optisk avbildning i gråskala av virkesbiten. Bildbehandlingselektroniken arbetar parallellt med en preprocessor som bestämmer brädans tjocklek, geometriska form och biologiska kvalitet. För varje mätcykel eller 4 mm:s förflyttning av brädan i tvärled, levereras från kamerorna sammanlagt cirka 1800 bildelement motsvarande en ca 6 meter lång och 4 mm bred ""remsa"" av brädan.",1984,20101
6182001,OPTION Q,Saab Wood ; Saab Wood ; 9804002,"Bildbehandlingsteknologi med kompletterande mjukvara för kvalitetsbestämning inom sågverksindustrin. Kvalitetsbestämning görs genom en optisk avbildning i gråskala av virkesbiten. Bildbehandlingselektroniken arbetar parallellt med en preprocessor som bestämmer brädans tjocklek, geometriska form och biologiska kvalitet. För varje mätcykel eller 4 mm:s förflyttning av brädan i tvärled, levereras från kamerorna sammanlagt cirka 1800 bildelement motsvarande en ca 6 meter lång och 4 mm bred ""remsa"" av brädan.",1984,29430
6188001,AL 81,ALTEMA Terminalteknik AB ; Altema Terminalteknik ; 9790002,Elektroniskt tidregisteringssystem som förenklar redovisning av arbetstid och löneuträkning.,1984,-100
6191001,,Evert Johansson AB ; Evert Johansson ; 5193002,"Plockautomat för torkvagnar (inom träindustrin) som hämtar godset från transportbanan och påbörjar inplockningen i torkvagnens översta fack, varefter dess armar återgår den kortaste vägen. ",1985,20
6194001,Dendro 4000,Dendro Maskin DM AB ; Dendro Maskin DM ; 5196002,"Datoriserad kantautomat för sågverk, som har hög kapacitet. En elevator och en tävtransportör med en inbyggd vändare åstadkommer att den inkommande brädan trots maskines höga kapacitet passerar med måttlig hastighet på tvären under mätrampen. Detta ger ett jämnt flöde och noggrann mätning och optimering.",1985,20101
6203001,,SAPOS AB ; SAPOS ; 5205002,Dimensionsmätsystem där kombinationen av beröringsfria mtgivare och en kraftfull mätdator gör att man kan lösa en mängd dimensionsmätuppgifter i storserieproduktion på ett tillförlitligt sätt. Mätgivarna är robust upbyggda och arbetar från några millimeters mätområde till 200 mm. Givarna är anslutna till en mätdator som även ger strömmatning i de fall givarna inte har eget späningsaggregat. Mätdatorn är utformad för att tåla dålig industrimiljö och placeras i närheten av givarna. Mätdatorn utgörs av en speciellt framtagen hårdvara som är baserad på en kraftfull mikroprocessor. I systemet finns ett realtids operativsystem som gör att samtidig behandling av alla givarsignaler kan ske liksom bearbetning och presentation av mätresusltaten.,1986,20
6203001,,SAPOS AB ; SAPOS ; 5205002,Dimensionsmätsystem där kombinationen av beröringsfria mtgivare och en kraftfull mätdator gör att man kan lösa en mängd dimensionsmätuppgifter i storserieproduktion på ett tillförlitligt sätt. Mätgivarna är robust upbyggda och arbetar från några millimeters mätområde till 200 mm. Givarna är anslutna till en mätdator som även ger strömmatning i de fall givarna inte har eget späningsaggregat. Mätdatorn är utformad för att tåla dålig industrimiljö och placeras i närheten av givarna. Mätdatorn utgörs av en speciellt framtagen hårdvara som är baserad på en kraftfull mikroprocessor. I systemet finns ett realtids operativsystem som gör att samtidig behandling av alla givarsignaler kan ske liksom bearbetning och presentation av mätresusltaten.,1986,21
6204001,LEECH2-C,Scandev Invent AB ; Scandev Invent ; 5206002,"Tjockleksmätare för tunna material på löpande bana. Mätaren fungerar enligt en dubbelsidig beriöringslös metod med båda huvudena rörliga och följande pappersbanans rörelser. Den undre mätspetsen är utrustad med en givare som mäter avståndet till referensplattan, monterad i den övre mätspetsen. Positionenringen av mätspetsarna sker med luft.",1986,21
6231001,SGVS (Self Guided Vehicles),AutoNavigator AB ; AutoNavigator ; 5233002,"Anläggning för laserstyrning av autotruckar som möjliggör att autotruckar tar sig fram utan styrslingor i golvet. Den nya navigeringen sker genom att vagnarna utrustas med ett roterande laserhuvud. I en spegel sveper en laserstråle. När ljusstrålen reflekteras avläser en sensor i laserhuvudet reflexens riktning. Lasernavigatorn som truckarna bygger på består av en vinkelmätare, en laser och en beräkningsdator.",1990,211
6249001,SSA-5000,BTG Källe Inventing AB ; BTG Källe Inventing ; 9816002,"Analysatorinstrument för mätning och karaktärisering av fibrer och partiklar. Instrumentet bygger på en patenterad mätprincip som varken påverkas av förändringar i mediets färg eller ljushet. Instrumentet påverkas inte av variationer i partikelstorlek och fyllmedel. Retentionsmätning har utförts länge. Det nya med innovationen är dels signalanalysen och dels mätsondens utformning. Ljusstrålens diamter är endast 0,6 mm och mätgapet endast 15 mm. Det händer ofta att strålen inte träffar någon fiber. Transmissionens styrka bestäms då av koncentrationens finfraktion, som har visar sig vara rätt konstant vid varierande fiberkoncentration. ",1991,-100
6249001,SSA-5000,BTG Källe Inventing AB ; BTG Källe Inventing ; 9816002,"Analysatorinstrument för mätning och karaktärisering av fibrer och partiklar. Instrumentet bygger på en patenterad mätprincip som varken påverkas av förändringar i mediets färg eller ljushet. Instrumentet påverkas inte av variationer i partikelstorlek och fyllmedel. Retentionsmätning har utförts länge. Det nya med innovationen är dels signalanalysen och dels mätsondens utformning. Ljusstrålens diamter är endast 0,6 mm och mätgapet endast 15 mm. Det händer ofta att strålen inte träffar någon fiber. Transmissionens styrka bestäms då av koncentrationens finfraktion, som har visar sig vara rätt konstant vid varierande fiberkoncentration. ",1991,21
6252001,Sym-Belt S,Valmet Karlstad ; Valmet Karlstad ; 5254002,"Skopressmaskin för pappersindustrin som med hög kapacitet ger ett optimalt tryck över pappersbanan oavsett maskinens bredd. Maskinen innehåller nya tekniska detaljer, bl.a. en upp- och nedvänd trycksko som möjliggör pressning av papperets trycksida mot en slät vals och ger en förbättrad tryckbarhet. ",1991,21211
6290001,,Pos-Line ; Pos-Line ; 5292002,"Cylinder som återanvänder tryckluften och vinner energi. När kolven i cylindern flyttas framåt släpps tryckluft in i cylindern genom en ventil. Därmed bildas ett övertryck bakom kolven och den rör sig framåt. Den stora skillnaden gentemot andra cylindrar inträder när kolven ska tillbaka igen. Då hämtas ingen tryckluft från yttre ledningar. Istället öppnas kanaler i cylinderns mantel mellan den bakre och främre delen. Trycket jämnas ut och kolven rör sig mot mitten.  Enkel/dubbelverkande cylinder med inbyggt sparsystem som sparar luft och energi vid upprepade fram- och återgående rörelser. Hemligheten är ett antal längsgående kanaler i kolvven, där luft (eller annat) kan transporteras. På så sätt kan samma luft användas för både fram- och återgående rörelser och det räcker med en luftslang. Det hela styrs av en invändig ventil som slussar luften i kanalerna så att samma luft kan användas två gånger. Cylindern är den ena av tre som kommer ifrån samma ursprungsuppfinning. ",1996,-100
6290001,,Pos-Line ; Pos-Line ; 5292002,"Cylinder som återanvänder tryckluften och vinner energi. När kolven i cylindern flyttas framåt släpps tryckluft in i cylindern genom en ventil. Därmed bildas ett övertryck bakom kolven och den rör sig framåt. Den stora skillnaden gentemot andra cylindrar inträder när kolven ska tillbaka igen. Då hämtas ingen tryckluft från yttre ledningar. Istället öppnas kanaler i cylinderns mantel mellan den bakre och främre delen. Trycket jämnas ut och kolven rör sig mot mitten.  Enkel/dubbelverkande cylinder med inbyggt sparsystem som sparar luft och energi vid upprepade fram- och återgående rörelser. Hemligheten är ett antal längsgående kanaler i kolvven, där luft (eller annat) kan transporteras. På så sätt kan samma luft användas för både fram- och återgående rörelser och det räcker med en luftslang. Det hela styrs av en invändig ventil som slussar luften i kanalerna så att samma luft kan användas två gånger. Cylindern är den ena av tre som kommer ifrån samma ursprungsuppfinning. ",1996,29110
6297001,,Rexroth Mecman ; Rexroth Mecman ; 5299002,"Pneumatisk cylinder av plast. Plasten ger tystare, lättare och billigare pneumatik. ",1993,36
6301001,,Control Drive Sweden ; Control Drive Sweden ; 5303002,Hydraulisk slirkoppling. Ungefär en fjärdeldel av all elektricitet i processindustrin förbrukas av pumpar och fläktar. Nu finns en svensk metod att använda hydraulik för att styra pumpens varvtal. Utrustningen består av en slirkoppling mellan motorn och pumpen. ,1997,21
6302001,LMS 200,Sick ; Sick ; 5304002,"Laserskanner som sveper av omgivningen med hjälp av en laserstråle. Skannern kan registrera former, läge och orientering, räkna antal oavsett om det är bilar eller kartonger, mäta volymen i taknar med fasta material som samlar sig i högar och flödet på band eller i kanaler. ",1998,31
6302001,LMS 200,Sick ; Sick ; 5304002,"Laserskanner som sveper av omgivningen med hjälp av en laserstråle. Skannern kan registrera former, läge och orientering, räkna antal oavsett om det är bilar eller kartonger, mäta volymen i taknar med fasta material som samlar sig i högar och flödet på band eller i kanaler. ",1998,33
6329001,,ABB ; ABB Automation Technologies ; 9834002,"Automationslösning för processanläggningar. Systemet ska ha funktioner för inköp, leverantörshantering och för spårbarhet. Det ska dessutom vara anpassat efterkraven på flexibilitet inom industrin för livsmedel.",2002,21129
6341001,SawInfo,Data Polarna AB ; Data Polarna ; 9837002,System för lagerhantering av virkespaket. Med hjälp av systemet kan sågverk hålla ordning på sina strölagda virkespaket vilket är ett problem för alla sågverk. ,2004,20
6349001,,Scirocco ; Scirocco ; 5351002,Identifieringssystem för lastbärare som bygger på en patenterad teknik kallad Radio Frequency Identification (RFID). Systemet består av små brickor som sänder ut fotoner när det träffas av infrarött ljus.   I läsaren sitter ett chip som tar emot ljussignalen. Läsaren kan även skicka nya data till brickorna.,2006,
6360001,Multi Compact Coating,Magu Automation ; Magu Automation ; 5362002,Sprutlackeringssystem som arbetar med ett betydligt lägre tryck än andra system och som dessutom anpassar trycket så det blir exakt riktigt i varje ögonblick. ,2006,36
6387001,,IBM Nordiska Laboratorier ; IBM Nordiska Laboratorier ; 5389002,"Bildskärmsterminal som är avsedd för användning i svåra arbetsmiljöer, t ex i stålverk, pappersbruk och lagerlokaler. Terminalen består av en bildskärm som rymmer sex rader med vardera 40 tecken.",1972,-100
6392001,,Hugin Kassaregister AB ; Hugin Kassaregister ; 5394002,"Kompakt elektroniska kassaregister. Registret har bl a automatisk växeluträkning, två expediträkneverk, deklarerad total, automatisk avläsning och nollställning av räkneverken, automatisk annullering av felinslagna poster, tre års batteriskydd av räkneverken, möjligheter att komplettera med kunddator, myntgivare, läspenna för opiska etiketter, datainsamlingsenhet m.m. ",1975,51
6397001,Aton,Nordisk Elektronik ; Nordisk Elektronik ; 9850002,"Fordonsmonterat vågsystem som kan användas på alla typer av fordon, inklusive släp. Det är framförallt givaren i Aton-systemet som ger det dess unika egenskaper. Hjärtat i givaren är ett S-format stålband, som exciteras elektriskt och vars svängningsfrekvens är beroende av den belastning (sträckning) bandet är utsatt för. Det finns tecken på att myndigheterna inom en relativt nära framtid kommer att kräva inbyggda lastindikatorer i lastfordon.  uppbyggt kring patenterad givarkonstruktion där en rak förspänd sträng ersatts med ett S-format stålband som eliminerar riskerna för 'mekanisk krypning i bandets infästningssida. Fordonsmonterat vågsystem som kan användas på alla typer av fordon, inklusive släp. Det är framförallt givaren i Aton-systemet som ger det dess unika egenskaper. Hjärtat i givaren är ett S-format stålband, som exciteras elektriskt och vars svängningsfrekvens är beroende av den belastning (sträckning) bandet är utsatt för. Det finns tecken på att myndigheterna inom en relativt nära framtid kommer att kräva inbyggda lastindikatorer i lastfordon. ",1976,34
6397001,Aton,Nordisk Elektronik ; Nordisk Elektronik ; 9850002,"Fordonsmonterat vågsystem som kan användas på alla typer av fordon, inklusive släp. Det är framförallt givaren i Aton-systemet som ger det dess unika egenskaper. Hjärtat i givaren är ett S-format stålband, som exciteras elektriskt och vars svängningsfrekvens är beroende av den belastning (sträckning) bandet är utsatt för. Det finns tecken på att myndigheterna inom en relativt nära framtid kommer att kräva inbyggda lastindikatorer i lastfordon.  uppbyggt kring patenterad givarkonstruktion där en rak förspänd sträng ersatts med ett S-format stålband som eliminerar riskerna för 'mekanisk krypning i bandets infästningssida. Fordonsmonterat vågsystem som kan användas på alla typer av fordon, inklusive släp. Det är framförallt givaren i Aton-systemet som ger det dess unika egenskaper. Hjärtat i givaren är ett S-format stålband, som exciteras elektriskt och vars svängningsfrekvens är beroende av den belastning (sträckning) bandet är utsatt för. Det finns tecken på att myndigheterna inom en relativt nära framtid kommer att kräva inbyggda lastindikatorer i lastfordon. ",1976,60240
