sinno_id,name,description,info,year,use_sector,bioeconomy_vision,innovation_type,article_checked,notes,
12569001,,"världen första elhybridbåt som drivs med vanliga träpellets. (Ny Teknik, 2009, nr. 6, p. 18). Båten är den första kommersiella implementeringen av företagets elhybriddrift som använder pellets för att generera el.",,2009,35110,,,,,
12576001,,Ställningstrall i kompositmaterial som är uppemot 50% lättare och 3ggr längre livslängd jämfört med en ställningstrall i trä som ökar i vikt vid nederbörd. Ställningstrallen kan vid kassering malas ned och återanvändas.,,2014,45,,,,,
12586001,,"System där en datorröst som läser upp plocklistan för lagerarbetare. ""I stället för att skriva ut plocklistor på papper får lagerarbeterna dem upplästa, rad för rad, i ett trådlöst headset."" (Ny Teknik - Automation, 2008, nr. 9 (49), p. 10).",,2008,341,,,,,
12639001,Bio-Energy with Carbon Capture and Storage (BECCS),Tekniken för att fånga in koldioxid från processindustrier med biomassa som råvara och ta den ur kretsloppet.,,2012,21,,,,,
12659001,Redeye,Online mätinstrument baserat på NIR (Nära Infraröd) teknik för mätning i vätskor och suspensioner.   Mätningar och analyser som vanligtvis tar flera timmar att genomföra och få svar av sker här kontinuerligt vilket gör att fel kan åtgärdas eller korrigeras under själv processen.,,2011,211,,,,,
12691001,,"Världens första instrument som kontinuerligt kan mäta pappersytans kvalitet online och sedan styra tillverkningsprocessen mot bättre kvalitet utifrån mätdata (Elektroniktidningen, 2014, nr. 5, p. 4-5)",,2014,212,,,,,
12732001,,"En rytande monstermaskin på en flotte spolar rent, borrar och förstärker ett av de väldiga bergrummen under värmekraftverket Värtan i Stockholm (Ny Teknik - Automation, 2008, nr. 4 (20), p. 8 )  Bergrummen fungerade förre som lager för tjockolja och måste nu vara tvättad så att man kann använda den för biobränsle.",,2008,451,,,,,
12749001,Tamperseal,Manipulationssäker förpackningslösning baserat på ett tvåstegslarm. Magnetlarm (som i vanliga fall kan plockas bort) vakuumförpackas och Tamperseal larmar om vakuumet bryts.,,2010,2121,,,,,
12769001,Network Platform QCS800xA,Kvalitetsstyrsystem för pappers- och massaindustrin som kontrollerar och hanterar en mängd faktorer under produktionsprocessen såsom tjocklek och fukthalt.,,2009,21,,,,,
12776001,Pulpeye,Modulärt analys- och mätsystem för pappers- och massaindustrin. Systemet är onlinebaserat och baseras på hårdvara samt mjukvaran Extracteye.,,2012,21,,,,,
12777001,,Sensor som mäter vattenmängden i pappersmaskinens viraparti i viktiga positioner. Mätresultaten möjliggör kontroll och optimering av mäldkemin vilket ger ökad körbarhet och bättre papperskvalitet.,,2012,21,,,,,
12784001,,Skräddarsydd TPE-lösning (en Dryflex SEBS-förening) som material till halkskydd till specialgångstaven Flexyfoot som har hög slittålighet och friktion vilket ger ett bra fäste även på hala och våta ytor.,,2011,36400,,,,,
12801001,Pulzit,Träningsglasögon med inbyggd skärm som visar personens puls i ögonvrån.,,2012,-101,,,,,
12811001,Woodloc,"Mekaniskt och limfritt fogsystem för parkettgolv där brädorna istället för att vinklas in fälls ner och låses först när nästa brädrad läggs till. Systemet möjliggör en enkel, stabil och snabb golvläggning.   Woodloc-fogen håller för träets årstidsbundna förändringar och klara även av golvvärmr",,1999,-101,,,,,
12813001,Forwarder 1450F,Ny konstruktion av skotare för timmertransporter som ger en minskning av chassivikten på femton procent vilket innebär lägre bränsleförbrukning.,,2012,2029,,,,,
12814001,Moormaster,Automatiserad förtöjningsteknik med hydrauliska armar utrustade med stålplattor med tätningsringar av gummi som placeras på kajen.   Hydraul-armarna kan sedan sträckas ut och möta ankommande fartyg uppemot tre meter ifrån kajen. En vakuumpump pumpar sedan ut all luft mellan hydraularmens stålplatta och fartygsskrovet vilket gör att förtöjningsmekanismen liknar en sugpropp. Med traditionell förtöjning kan fartyget röra sig flera meter något som den nya tekniken förhindrar då den minimerar fartygets rörelser till några enstaka millimeter. Tekniken möjliggör kortare lastningstider och sänkte personalkostnader.,,2012,61,,,,,
12927001,Easy Ad,System för utomhusreklam i en wellpappskvalitet som passar för såväl inom- som utomhusbruk och som dessutom är till 100 procent återvinningsbar.,,2009,52,,,,,
12933001,G-Print,"Ett unikt matt, bestruket papper.",,1975,22110,,,,,
12946001,,Tekniklösning för att lösa upp våtstarka papper (t.ex. sedelpapper) i syfte att återvinna (värdefulla) fibrer istället för att bränna råvaran vilket annars varit det konventionella sättet att hantera sådant material.   Lösningen baseras på en kombination av tekniska lösningar varav en av de viktigaste är den unika utformningen av pulperrotorn med motskär.,,2000,37200,2;3,206,1,,
12966001,Intellinova,Onlineverktyg för vibrationsanalys baserat på SPM HD metoden i form av en vibrationsgivare.,,2013,21111,,,,,
13029001,,en mätarm för timmersortering som kombinerar röntgen- och 3D-teknik. Genom kombinationen ökar bildkvaliteten och systemet kan bättre se kvalitetsmtyrande egenskaper.,,2015,20,,,,,
13030001,,En fingeravtrycksmetod för trä som möjliggör spårning från produktion tillbaka till råmaterialet.,,2019,20,,,,,
13032001,,Helt kund anpassade byggsats hus helt i limträ som håller värmen medan fukten kan röra sig fritt.,,2015,-101,,,,,
13038001,eMDSS,Ett system för sågverk som kan analysera  stora mängder värden för att identifiera potentiella problem i sågverken och undvika onödiga operationsstopp.  MDSS: Maintenance Decision Support System,,2013,20101,,,,,
13041001,X-Tech /X-Bim /X-Shell,"Kompositteknologi (högvärdiga termoplastkompositer med kontinuerlig kolfiber) som möjliggör lösningar (för kunden) som signifikant minskar vikt, stärker egenskaper samt sänker kostnaderna.",,2014,36400,,,,,
13069001,,"Utrustning för att utvinna energi ur vibrationer från industriella processer med hjälp av elektromagnetism. Den kan göra iot-prylar självförsörjande på el. Den patenterade metoden kallas för ”energy harvesting"".",,2019,211,,,,,
13077001,Q7- Bin-picking,"En vidareutveckling av företagets standardlösning (Q-cell) för ""bin-picking där roboten plockar direkt ur lådan."" (Verkstäderna, 2015, nr. 11-12, p. 34)  – Lämpligt för små komponenter där befintliga lösningar annars är lätträknade i dag. Med Q7- Bin-picking kan detaljer plockas direkt ur lådan. Då behöver detaljerna inte plockas upp och hanteras av operatören,"" utan en låda med detaljer kan ställas in direkt i cellen.",,2015,-100,,,,,
13088001,CoroTurn 107,"Verktyg för ""utvändig och invändig svarvning av små, långa och slanka komponenter. Vass skäregg och utmärkt spånkontroll ger ett mjukt skärförlopp och små skärkrafter, vilket resulterar i enastående ytjämnhet.""",,2015,28,,,,,
13089001,SKF Xtra Power Lawn and Garden,"[N]ya kilremmar för kraftöverföring [...]  med extremt hög hållbarhet, är anpassade för trädgårds-maskiner som jordfräsar, åkgräsklippare och kompostkvarnar. Konstruktionen i Aramid garanterar betydligt längre hållbarhet än standardtrådar i polyester. Höljet i speciell torr bomull är avsett att ge remmarna en jämnare kraft-överföring. De ska också orsaka mindre slirning vid koppling jämfört med lågeffektremmar standardutförande.",,2015,29320,,,,,
13091001,,"Diskkoppling som klarar tyngre laster och temperaturer[...] Designen skapar ett brett användningsområde anpassat till applikationer inom till exempel marin industri, petrokemi, pappersindustri och tryckerier.",,2015,211,,,,,
13105001,ifoodbag,"En kasse som fungerar som kyl eller frys i upp till 24 timmar.   ""Hemligheten ligger i ett nytt pappersbaserat kompositmaterial med extremt goda isoleringsegenskaper. En annan viktig komponent är den speciella förslutningen som ser till att ingen luft läcker in."" (Kemivärlden Biotech med Kemisk Tidskrift, 2015, nr. 8, p. 40)",,2015,15,,,,,
13119001,,"Ett helt nytt cellullosamaterial som efterliknar porslin.   ""Genom att använda värme och tryck kan massan varmpressas med vatten och bilda komplexa 3D-former. Processen gör materialet styvare, mer vattentåligt och när man knackar materialet mot en hård yta ger det ifrån sig ett ""ljud"" så att det upplevs som ett cellulosamaterial av hög kvalitet som är biologiskt nedbrytbart."" (SPCI Svensk Papperstidning, 2015, nr. 2, p. 8)",,2015,262,,,,,
13120001,Holmen UNIQ,"Ett nytt papper för trycksaker utvecklat för att konkurrera med SC-kvaliteter för trycksaker som magasin, kataloger och direktreklam.  ""Argumenten är en hög ljushet, hög bulk och ytjämnhet. Sammantaget gör den höga bulken att kunden kan använda lägre ytvikt vid samma tjocklek medan en högre ljushet och ytjämnhet bidrar till bra tryckkvalitet.""",,2015,22222,,,,,
13121001,Absorption Express,Nyutvecklad högutbytesmassa för mjukpapper.,,2015,21220,,,,,
13122001,Bulk Booster,[E]n ny massakvalitet [...] speciellt avsedd att höja bulk och styvhet ytterligare hos kartongprodukter.,,2015,21211,,,,,
13202001,Gameon,En webbaserad simuleringsmodel för industriell miljö- och processteknik som kan köras i realtid tack vare att uträkningarna sker i molnet.,,2016,80301,,,,,
13223001,Strenx 1100 MC,"Den ultrahöghållfasta tunnplåten StrenxTM 1100 MC uppfyller alla kraven som ställs av avancerade lyftutrustningsproducenter. ... Strenx 1100 MC noggrant kontrollerade egenskaper, förbättrade töjningsvärden, slagseghet och verkstadsegenskaper garanterar en säker överföring från de vanliga sträckgränsnivå- erna på 900 MPa till en sträckgräns på 1 100 MPa. (Bergsmannen 1, 2016, nr. 2, p. 10)",,2016,2812,,,,,
13291001,,"Skärning av kartong med rörliga hjul, något som innebär stor flexibilitet",,1998,21211,,,,,
13303001,Circulose,"Ett material som består av 100 % återvunnen cellulosa. Baserat på en ""... världsunik teknologi för återvinning av bomull och andra cellulosabaserade fibrer."" (SPCI Svensk Papperstidning, 2016, nr. 1, p. 30-33). Man bryter ner ogenomträngliga fibriller som cellulosa består av.",,2020,5241,,,,,
13311001,,"M-vägg av korslimmat trä som klarar brand- och mekaniska krav, är smalare, lättare och miljövänligare än de tidigare alternativen.",,2016,45212,,,,,
13313001,WoodGuard-6,En helautomatisk emballagemaskin som täcker alla sex sidor samt limmar ihop emballaget med smältlim och fäster etiketter på fyra sidor.,,2016,20102,,,,,
13347001,Arcwise,En wellpappförpackning med runda former som är extra stabil och möjliggör 30% lättare förpackningar.,,2016,21211,,,,,
13355001,Soundots,"Sladdlösa, små och stapelbara högtalare. Detta för att skapa större högtalare, där egenutvecklad ai-teknik anpassas ljudet efter hur många enheter som är inkopplade.",,2015,-101,,,,,
13357001,,"En automatiserad träningsmaskin som med hjälp av en elmotor anpassar belastningen efter användaren. Maskinen låter den använda sim maximala förmåga genom hela rörelsen, vilket leder till effektivare träning och lägre skaderisk.",,2015,-101,,,,,
13367001,,Smycken ned nfs-chip som kan användas vid t.ex betalning eller som passerkort.,,2012,-101,,,,,
13373001,,En cellulosafiberanläggning som använder returpapper samt är automatiserad till väldigt hög grad.,,2016,21129,,,,,
13398001,Bioink,3d-skrivare som kan skriva ut celler blandat med nanocellulosa vilket kan växa till sig och forma riktig vävnad.,,2016,80301,,,,,
13403001,,"Utveckling och användning av datorsimulering vid framtagning av litiumjonbatterier.    ""Detta har minskat behovet av batteripacksprototyper, vilket sänkt utvecklingskostnaderna och förkortat utvecklingstiden. Det har också medfört att batteriernas uppträdande vid olika sorters trauman kunnat studeras ända ner på cellnivå med detaljerade strukturer i datorsimulationerna."" (Ny Teknik, 2016, nr. 49-52, p. 13)",,2016,34100,,,,,
13410001,Tiki,Billig och bekväm andningsmask. Tillverkas genom vakuumformar i petplast som justerar trycket beroende på bärarens andning.,,2016,851,,,,,
13415001,,En lastbil som erbjuder både pappersstrimlare och elektronikförstörare för känsligt material.,,2016,-100,,,,,
13422001,Selmext,Ny metod som renar bort tungmetaller ur avfallsflöden med hjälp av organiska molekyler som är biologiskt nedbrytbara.,,2016,13100,,,,,
13518001,,"Nystartade Voysys har tagit fram en programvara som gör det möjligt att livesända vr-video genom att sy ihop rörlig bild från flera olika 360-kameror. Det som särskiljer deras lösning är att den även klarar av att lägga till ”virtuella skärmar” ovanpå vr-videon. (Ny Teknik, 2017, nr. 5, p. 14-15) Tekniken är användbar i livesändningar av vr",,2017,2019,,,,,
13528001,,"Företaget har tagit fram ett nydanande system för medicinsk bildanalys inom cancerbehandling. Genom att ersätta konventionell datortomografi (CT) med bilder från en magnetkameraundersökning (MR) och låta självlärande algoritmer analysera bilderna, kan systemet öka precisionen för strålbehandlingen för att skydda friska kringliggande organ, och göra det möjligt med mer individanpassad och träffsäker behandling. (Ny Teknik, 2017, nr. 9, p. 15)",,2017,85,,,,,
13545001,,"Med restprodukten glycerol som bas har Sustainalube lyckats ta fram en ny typ av giftfritt, nedbrytbart smörjmedel. (Ny Teknik - 33-listan, 2017, nr. 14, p. 13)",,2017,20,,,,,
13557001,,Silverkloridbehandling av polyester för att motverka dålig lukt i kläder.,,2011,36400,,,,,
13590001,Star VR,"Ett vr-headset som riktar sig till företag. ""Star VR kräver större prestandamuskler än sina konkurrenter: en kombinerad upplösning på 5k och ett synfält på 210 × 130 grader är något som vida överträffar i stort sett alla displayer som finns på konsumentsidan."" (Ny Teknik, 2017, nr. 44, p. 8)",,2017,-100,,,,,
13633001,,"Ett nytt isoleringsmaterial som består av speciellt designad kabelplast, tvärbunden polyeten. Det har väldigt högt spänningsnivå och gör möjligt att överföra kraft långa sträckor med mindre energiförluster.",,2017,401,,,,,
13685001,,"Med nya KL-skivor kan Martinsons nya KL-fabrik öka effektiviteten inte bara för sin egen produktion av massivträ utan även för arbetet på byggplatserna.   Man kan minska antalet lyft med upp till 90 procent jämfört med tidigare. Detta innebär också optimering av träanvändningen, då man kan använda exakt de egenskaper som är nödvändigt i träet.",,2016,45,,,,,
